is_edge,center_lat,center_lon,geom_score,label,ndvi_amp,pixel_size_m,radius_m,radius_px,ring_contrast,texture_score,tile_id,year,sample_weight
False,-34.49180348058156,20.062632235194176,0.25,0,0.6481078863143921,27.34262983620405,2469.586318461642,90.31999969482422,0.0900301337242126,0.1669975072145462,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.25741049223643,19.163544413089227,0.2291666666666666,0,0.2785104513168335,27.34262983620405,2469.586318461642,90.31999969482422,0.0508497357368469,0.1391353756189346,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.38094680023936,18.618302915604374,0.2395833333333333,0,0.703533947467804,27.34262983620405,1819.9253751432743,66.55999755859375,0.0357986092567443,0.1563807725906372,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.12992620416252,19.367012775596365,0.25,0,0.283217191696167,27.34262983620405,2144.755951106313,78.44000244140625,0.0970252752304077,0.1917511075735092,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.20146340647228,18.64288087441355,0.25,0,0.5915215611457825,27.34262983620405,2144.755951106313,78.44000244140625,0.0562239289283752,0.1597854048013687,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.261547333273874,20.272514631334776,0.2395833333333333,0,0.5564314126968384,27.34262983620405,2397.40200099039,87.68000793457031,0.0825953185558319,0.167194202542305,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.93006899343377,22.285315802703256,0.2291666666666666,1,0.1742162108421325,27.34262983620405,1964.2946359089087,71.84000396728516,0.0243048816919326,0.1529864072799682,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.552021976106,19.06167545987007,0.25,0,0.2154914736747741,27.34262983620405,1819.9253751432743,66.55999755859375,0.0211595594882965,0.1286455988883972,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.54490731247631,18.73537146870216,0.2395833333333333,0,0.4711145460605621,27.34262983620405,2216.940477185275,81.08000183105469,0.0963484346866607,0.1541215479373932,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.957234060784465,25.07981299432469,0.2395833333333333,0,0.1907766312360763,27.34262983620405,1422.9104817089842,52.040000915527344,0.0097600221633911,0.2525905668735504,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.12669226913968,21.303493142930897,0.2708333333333333,0,0.5817359089851379,27.34262983620405,2361.309737950909,86.3600082397461,0.0600422620773315,0.1741260588169098,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.29712061852501,20.463963558368494,0.2395833333333333,0,0.426216572523117,27.34262983620405,2216.940477185275,81.08000183105469,0.1292658448219299,0.1421533226966858,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.284831639120426,21.822539648300584,0.2395833333333333,0,0.3173921406269073,27.34262983620405,1603.3719012102442,58.6400032043457,0.0161676108837127,0.1538045108318328,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.990543617837446,25.312979630517265,0.25,0,0.1276866495609283,27.34262983620405,2253.0327402247563,82.4000015258789,0.0934271812438964,0.3208583295345306,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.1215179204675,24.703706259057125,0.25,0,0.1981305181980133,27.34262983620405,1603.3719012102442,58.6400032043457,0.0604457855224609,0.1186123117804527,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.17494514915426,18.533897290462,0.28125,0,0.4278165400028229,27.34262983620405,2289.125003264237,83.72000122070312,0.0169498324394226,0.139853373169899,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.339808534508535,21.894333012386877,0.2604166666666667,0,0.1253450810909271,27.34262983620405,2433.4940554221607,89.0,0.1148732900619506,0.34589883685112,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.80200517968861,24.82303847455848,0.2604166666666667,1,0.2609927654266357,27.34262983620405,1199.7947307215686,43.8800048828125,0.1497692763805389,0.1516433805227279,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.79877124466578,18.870226532836348,0.25,0,0.3105142116546631,27.34262983620405,1567.279533866908,57.31999969482422,0.012579321861267,0.1589733064174652,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.2534624957168,21.76303523072159,0.2291666666666666,0,0.3959744572639465,27.34262983620405,1603.3719012102442,58.6400032043457,0.0969810783863067,0.1395001411437988,cpis_landsat_2015_tile_000002,2015,1.0
